"root","link","channel","lastChecked","liveliness","id","country","mbps","format","status","URI","URI_1"
2131,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",1,"united kingdom"
2131,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",2,"europe"
2131,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",3,"united_kingdom"
2131,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",4,"s"
2132,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",1,"united kingdom"
2132,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",2,"europe"
2132,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",3,"united_kingdom"
2132,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",4,"s"
2133,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",1,"united kingdom"
2133,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",2,"europe"
2133,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",3,"united_kingdom"
2133,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",4,"s"
2134,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30222?checkedby:iptvcat.com","NAT GEO FHD","2020-11-10T00:00:00Z","40","638248","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
2134,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30222?checkedby:iptvcat.com","NAT GEO FHD","2020-11-10T00:00:00Z","40","638248","united kingdom","7004","fhd 2k","offline",2,"europe"
2134,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30222?checkedby:iptvcat.com","NAT GEO FHD","2020-11-10T00:00:00Z","40","638248","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
2134,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30222?checkedby:iptvcat.com","NAT GEO FHD","2020-11-10T00:00:00Z","40","638248","united kingdom","7004","fhd 2k","offline",4,"s"
2135,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","82","612901","united kingdom","3188","hd","online",1,"united kingdom"
2135,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","82","612901","united kingdom","3188","hd","online",2,"europe"
2135,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","82","612901","united kingdom","3188","hd","online",3,"united_kingdom"
2135,"http://185.232.53.5:2086/arellano/kgtL965n2Y/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","82","612901","united kingdom","3188","hd","online",4,"s"
2136,"http://mains.vip:2086/craigg/1Lurn7m3F1/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","100","640761","united kingdom","3188","hd","online",1,"united kingdom"
2136,"http://mains.vip:2086/craigg/1Lurn7m3F1/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","100","640761","united kingdom","3188","hd","online",2,"europe"
2136,"http://mains.vip:2086/craigg/1Lurn7m3F1/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","100","640761","united kingdom","3188","hd","online",3,"united_kingdom"
2136,"http://mains.vip:2086/craigg/1Lurn7m3F1/67074?checkedby:iptvcat.com","NAT GEO WILD","2020-11-09T00:00:00Z","100","640761","united kingdom","3188","hd","online",4,"s"
2137,"http://exodus1.eu:8080/blue123/blue123/459784?checkedby:iptvcat.com","NAT GEO WILD","2020-11-10T00:00:00Z","96","589113","united kingdom","1509","sd","offline",1,"united kingdom"
2137,"http://exodus1.eu:8080/blue123/blue123/459784?checkedby:iptvcat.com","NAT GEO WILD","2020-11-10T00:00:00Z","96","589113","united kingdom","1509","sd","offline",2,"europe"
2137,"http://exodus1.eu:8080/blue123/blue123/459784?checkedby:iptvcat.com","NAT GEO WILD","2020-11-10T00:00:00Z","96","589113","united kingdom","1509","sd","offline",3,"united_kingdom"
2137,"http://exodus1.eu:8080/blue123/blue123/459784?checkedby:iptvcat.com","NAT GEO WILD","2020-11-10T00:00:00Z","96","589113","united kingdom","1509","sd","offline",4,"s"
2138,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30226?checkedby:iptvcat.com","NAT GEO WILD FHD","2020-11-10T00:00:00Z","40","638249","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
2138,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30226?checkedby:iptvcat.com","NAT GEO WILD FHD","2020-11-10T00:00:00Z","40","638249","united kingdom","7004","fhd 2k","offline",2,"europe"
2138,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30226?checkedby:iptvcat.com","NAT GEO WILD FHD","2020-11-10T00:00:00Z","40","638249","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
2138,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30226?checkedby:iptvcat.com","NAT GEO WILD FHD","2020-11-10T00:00:00Z","40","638249","united kingdom","7004","fhd 2k","offline",4,"s"
2139,"http://livegopanel.club:8080/mmmm/mmmm/1293?checkedby:iptvcat.com","Nat Geo","2020-11-10T00:00:00Z","25","642852","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
2139,"http://livegopanel.club:8080/mmmm/mmmm/1293?checkedby:iptvcat.com","Nat Geo","2020-11-10T00:00:00Z","25","642852","united kingdom","7004","fhd 2k","offline",2,"europe"
2139,"http://livegopanel.club:8080/mmmm/mmmm/1293?checkedby:iptvcat.com","Nat Geo","2020-11-10T00:00:00Z","25","642852","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
2139,"http://livegopanel.club:8080/mmmm/mmmm/1293?checkedby:iptvcat.com","Nat Geo","2020-11-10T00:00:00Z","25","642852","united kingdom","7004","fhd 2k","offline",4,"s"
2140,"http://livegopanel.club:8080/mmmm/mmmm/1302?checkedby:iptvcat.com","Nat Geo Wild","2020-11-10T00:00:00Z","25","642853","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
2140,"http://livegopanel.club:8080/mmmm/mmmm/1302?checkedby:iptvcat.com","Nat Geo Wild","2020-11-10T00:00:00Z","25","642853","united kingdom","7004","fhd 2k","offline",2,"europe"
2140,"http://livegopanel.club:8080/mmmm/mmmm/1302?checkedby:iptvcat.com","Nat Geo Wild","2020-11-10T00:00:00Z","25","642853","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
2140,"http://livegopanel.club:8080/mmmm/mmmm/1302?checkedby:iptvcat.com","Nat Geo Wild","2020-11-10T00:00:00Z","25","642853","united kingdom","7004","fhd 2k","offline",4,"s"
2141,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",1,"united kingdom"
2141,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",2,"europe"
2141,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",3,"united_kingdom"
2141,"http://185.232.53.5:2086/arellano/kgtL965n2Y/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","88","612900","united kingdom","3188","hd","online",4,"s"
2142,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",1,"united kingdom"
2142,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",2,"europe"
2142,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",3,"united_kingdom"
2142,"http://mains.vip:2086/craigg/1Lurn7m3F1/98691?checkedby:iptvcat.com","NAT GEO","2020-11-09T00:00:00Z","100","640760","united kingdom","3188","hd","online",4,"s"
2143,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",1,"united kingdom"
2143,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",2,"europe"
2143,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",3,"united_kingdom"
2143,"http://exodus1.eu:8080/blue123/blue123/459783?checkedby:iptvcat.com","NAT GEO","2020-11-10T00:00:00Z","96","589114","united kingdom","1509","sd","offline",4,"s"
2144,"https://rt-uk.secure.footprint.net/1106.m3u8?checkedby:iptvcat.com","RT UK, RT UK (RU), RT UK (Russia)","2020-11-09T00:00:00Z","100","11442","united kingdom","3066, ...","hd","online",1,"united kingdom"
2144,"https://rt-uk.secure.footprint.net/1106.m3u8?checkedby:iptvcat.com","RT UK, RT UK (RU), RT UK (Russia)","2020-11-09T00:00:00Z","100","11442","united kingdom","3066, ...","hd","online",2,"europe"
2144,"https://rt-uk.secure.footprint.net/1106.m3u8?checkedby:iptvcat.com","RT UK, RT UK (RU), RT UK (Russia)","2020-11-09T00:00:00Z","100","11442","united kingdom","3066, ...","hd","online",3,"north america"
2144,"https://rt-uk.secure.footprint.net/1106.m3u8?checkedby:iptvcat.com","RT UK, RT UK (RU), RT UK (Russia)","2020-11-09T00:00:00Z","100","11442","united kingdom","3066, ...","hd","online",4,"north_america"
2144,"https://rt-uk.secure.footprint.net/1106.m3u8?checkedby:iptvcat.com","RT UK, RT UK (RU), RT UK (Russia)","2020-11-09T00:00:00Z","100","11442","united kingdom","3066, ...","hd","online",5,"united_kingdom"
2144,"https://rt-uk.secure.footprint.net/1106.m3u8?checkedby:iptvcat.com","RT UK, RT UK (RU), RT UK (Russia)","2020-11-09T00:00:00Z","100","11442","united kingdom","3066, ...","hd","online",6,"united_states_of_america"
2144,"https://rt-uk.secure.footprint.net/1106.m3u8?checkedby:iptvcat.com","RT UK, RT UK (RU), RT UK (Russia)","2020-11-09T00:00:00Z","100","11442","united kingdom","3066, ...","hd","online",7,"united states of america"
2145,"https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/cruise_tv/hls_video/index.m3u8?checkedby:iptvcat.com","Cruise 1st TV, Cruise1st TV","2020-11-09T00:00:00Z","100","3274","united kingdom","1613, ...","sd","online",1,"united kingdom"
2145,"https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/cruise_tv/hls_video/index.m3u8?checkedby:iptvcat.com","Cruise 1st TV, Cruise1st TV","2020-11-09T00:00:00Z","100","3274","united kingdom","1613, ...","sd","online",2,"north america"
2145,"https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/cruise_tv/hls_video/index.m3u8?checkedby:iptvcat.com","Cruise 1st TV, Cruise1st TV","2020-11-09T00:00:00Z","100","3274","united kingdom","1613, ...","sd","online",3,"north_america"
2145,"https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/cruise_tv/hls_video/index.m3u8?checkedby:iptvcat.com","Cruise 1st TV, Cruise1st TV","2020-11-09T00:00:00Z","100","3274","united kingdom","1613, ...","sd","online",4,"united_kingdom"
2145,"https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/cruise_tv/hls_video/index.m3u8?checkedby:iptvcat.com","Cruise 1st TV, Cruise1st TV","2020-11-09T00:00:00Z","100","3274","united kingdom","1613, ...","sd","online",5,"united_states_of_america"
2145,"https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/cruise_tv/hls_video/index.m3u8?checkedby:iptvcat.com","Cruise 1st TV, Cruise1st TV","2020-11-09T00:00:00Z","100","3274","united kingdom","1613, ...","sd","online",6,"united states of america"
2146,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62025?checkedby:iptvcat.com","BT ESPN (tr)(720)","2020-11-10T00:00:00Z","75","635709","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
2146,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62025?checkedby:iptvcat.com","BT ESPN (tr)(720)","2020-11-10T00:00:00Z","75","635709","united kingdom","7004","fhd 2k","offline",2,"europe"
2146,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62025?checkedby:iptvcat.com","BT ESPN (tr)(720)","2020-11-10T00:00:00Z","75","635709","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
2146,"http://tv.mediaxyz1.com:8000/elnica232125/je25jO1Uac/62025?checkedby:iptvcat.com","BT ESPN (tr)(720)","2020-11-10T00:00:00Z","75","635709","united kingdom","7004","fhd 2k","offline",4,"sport"
2147,"http://exodus1.eu:8080/blue123/blue123/501239?checkedby:iptvcat.com","BT ESPN FHD","2020-11-10T00:00:00Z","96","589024","united kingdom","7004","fhd 2k","offline",1,"united kingdom"
2147,"http://exodus1.eu:8080/blue123/blue123/501239?checkedby:iptvcat.com","BT ESPN FHD","2020-11-10T00:00:00Z","96","589024","united kingdom","7004","fhd 2k","offline",2,"europe"
2147,"http://exodus1.eu:8080/blue123/blue123/501239?checkedby:iptvcat.com","BT ESPN FHD","2020-11-10T00:00:00Z","96","589024","united kingdom","7004","fhd 2k","offline",3,"united_kingdom"
2147,"http://exodus1.eu:8080/blue123/blue123/501239?checkedby:iptvcat.com","BT ESPN FHD","2020-11-10T00:00:00Z","96","589024","united kingdom","7004","fhd 2k","offline",4,"sport"
2148,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30334?checkedby:iptvcat.com","BT SPORT 1 FHD","2020-11-09T00:00:00Z","100","638236","united kingdom","7004","fhd 2k","online",1,"united kingdom"
2148,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30334?checkedby:iptvcat.com","BT SPORT 1 FHD","2020-11-09T00:00:00Z","100","638236","united kingdom","7004","fhd 2k","online",2,"europe"
2148,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30334?checkedby:iptvcat.com","BT SPORT 1 FHD","2020-11-09T00:00:00Z","100","638236","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
2148,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30334?checkedby:iptvcat.com","BT SPORT 1 FHD","2020-11-09T00:00:00Z","100","638236","united kingdom","7004","fhd 2k","online",4,"sport"
2149,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234227?checkedby:iptvcat.com","BT SPORT 1 HD","2020-11-09T00:00:00Z","100","638237","united kingdom","5020","hd","online",1,"united kingdom"
2149,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234227?checkedby:iptvcat.com","BT SPORT 1 HD","2020-11-09T00:00:00Z","100","638237","united kingdom","5020","hd","online",2,"europe"
2149,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234227?checkedby:iptvcat.com","BT SPORT 1 HD","2020-11-09T00:00:00Z","100","638237","united kingdom","5020","hd","online",3,"united_kingdom"
2149,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234227?checkedby:iptvcat.com","BT SPORT 1 HD","2020-11-09T00:00:00Z","100","638237","united kingdom","5020","hd","online",4,"sport"
2150,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30332?checkedby:iptvcat.com","BT SPORT 2 FHD","2020-11-09T00:00:00Z","100","638238","united kingdom","7004","fhd 2k","online",1,"united kingdom"
2150,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30332?checkedby:iptvcat.com","BT SPORT 2 FHD","2020-11-09T00:00:00Z","100","638238","united kingdom","7004","fhd 2k","online",2,"europe"
2150,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30332?checkedby:iptvcat.com","BT SPORT 2 FHD","2020-11-09T00:00:00Z","100","638238","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
2150,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30332?checkedby:iptvcat.com","BT SPORT 2 FHD","2020-11-09T00:00:00Z","100","638238","united kingdom","7004","fhd 2k","online",4,"sport"
2151,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234228?checkedby:iptvcat.com","BT SPORT 2 HD","2020-11-09T00:00:00Z","100","638239","united kingdom","5020","hd","online",1,"united kingdom"
2151,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234228?checkedby:iptvcat.com","BT SPORT 2 HD","2020-11-09T00:00:00Z","100","638239","united kingdom","5020","hd","online",2,"europe"
2151,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234228?checkedby:iptvcat.com","BT SPORT 2 HD","2020-11-09T00:00:00Z","100","638239","united kingdom","5020","hd","online",3,"united_kingdom"
2151,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234228?checkedby:iptvcat.com","BT SPORT 2 HD","2020-11-09T00:00:00Z","100","638239","united kingdom","5020","hd","online",4,"sport"
2152,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30330?checkedby:iptvcat.com","BT SPORT 3 FHD","2020-11-09T00:00:00Z","100","638240","united kingdom","7004","fhd 2k","online",1,"united kingdom"
2152,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30330?checkedby:iptvcat.com","BT SPORT 3 FHD","2020-11-09T00:00:00Z","100","638240","united kingdom","7004","fhd 2k","online",2,"europe"
2152,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30330?checkedby:iptvcat.com","BT SPORT 3 FHD","2020-11-09T00:00:00Z","100","638240","united kingdom","7004","fhd 2k","online",3,"united_kingdom"
2152,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/30330?checkedby:iptvcat.com","BT SPORT 3 FHD","2020-11-09T00:00:00Z","100","638240","united kingdom","7004","fhd 2k","online",4,"sport"
2153,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234229?checkedby:iptvcat.com","BT SPORT 3 HD","2020-11-09T00:00:00Z","100","638241","united kingdom","5020","hd","online",1,"united kingdom"
2153,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234229?checkedby:iptvcat.com","BT SPORT 3 HD","2020-11-09T00:00:00Z","100","638241","united kingdom","5020","hd","online",2,"europe"
2153,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234229?checkedby:iptvcat.com","BT SPORT 3 HD","2020-11-09T00:00:00Z","100","638241","united kingdom","5020","hd","online",3,"united_kingdom"
2153,"http://primeplus.tv:8080/9fmdpS1HX64Jt1jK/GswpEYfHHZEGn6fqcDnlH/234229?checkedby:iptvcat.com","BT SPORT 3 HD","2020-11-09T00:00:00Z","100","638241","united kingdom","5020","hd","online",4,"sport"
2154,"http://exodus1.eu:8080/blue123/blue123/501237?checkedby:iptvcat.com","BT SPORT ESPN","2020-11-10T00:00:00Z","96","589095","united kingdom","1509","sd","offline",1,"united kingdom"
2154,"http://exodus1.eu:8080/blue123/blue123/501237?checkedby:iptvcat.com","BT SPORT ESPN","2020-11-10T00:00:00Z","96","589095","united kingdom","1509","sd","offline",2,"europe"
